68555,1558746099,10
210485,345313097,6
178199,312971397,7
193898,425182886,7
56554,399143947,9
223501,590353403,7
219683,451165594,9
123544,451168615,7
89602,515134503,7
226965,345384466,9
129716,399146431,10
13552,380753014,8
40889,679745203,7
37712,446365386,10
229741,60916508,8
13552,425098648,8
258534,449219364,9
227447,451207246,7
100459,375727345,8
234359,553584049,7
225087,515120618,10
101606,679785892,8
143415,449912558,10
125774,515114693,8
6242,68482499X,6
227520,553272837,7
223501,618002219,9
271705,1573226521,8
177432,441569595,8
240144,671532642,10
30533,515127221,8
219683,441172717,10
75591,515127396,8
166123,345339681,10
85757,743224574,8
101876,553280368,9
6242,1573225789,7
203240,38572179X,8
27472,74343627X,8
218608,671534645,8
75591,446391301,10
251844,440213290,8
37644,84233226X,9
21014,64400069,10
129716,375406530,8
105517,1558744029,7
37644,345350499,10
242083,440180295,7
110912,316693235,9
13273,842329153,8
163973,440204194,8
223501,316182540,9
55492,553277243,9
264031,399148027,8
236340,553285920,9
172742,140179836,10
236283,920668364,10
208671,553279556,8
164323,140067779,7
14422,553280368,8
144531,316601950,8
240567,446611212,7
129716,553255762,7
277427,61009059,9
70666,385421982,8
89602,60934417,7
30533,440225108,9
38023,380778556,10
137589,60928336,9
76151,312205406,10
56447,842329129,6
179718,671759361,9
70666,345353145,8
231237,375726403,7
274061,451147367,10
206534,140434186,8
258534,425132048,10
98904,399145087,9
203240,375756981,8
14422,440235162,9
157273,374199698,9
106225,425173755,9
106225,553578316,7
265889,843945656,6
231237,670894605,10
232131,515130044,6
56447,60958022,8
55492,451182979,7
163804,142001740,7
91113,425192733,8
244627,743411250,10
219683,670835382,10
160558,451167317,9
172742,312979533,7
81560,812548094,7
271448,1558745718,8
37950,425124347,7
146113,553280368,8
229011,425185710,7
236340,440235464,6
43246,312265859,8
226965,345422384,10
144531,14029628X,8
246311,393046974,10
274061,812570944,9
156150,399143947,9
182993,688163173,9
187145,786868015,8
159506,142000663,10
254465,553109588,10
104399,452257743,10
136348,671014218,7
69697,671034057,8
76151,515134503,8
172742,440472431,8
130571,671042556,8
165308,60987103,9
109901,670858692,10
112001,44023722X,9
102647,451173139,9
136382,812548094,7
123981,451190548,9
210485,345318862,8
156467,1551668653,9
53220,449219461,10
102702,37383568X,10
168245,671003356,8
227520,373484895,8
53220,446604801,10
43910,671003755,10
252695,375506039,9
130571,553572202,8
126492,440211727,7
235935,142001740,10
274301,55329170X,9
6242,375705198,6
168245,316781142,6
105517,439064872,8
88693,553268449,7
235282,6001203X,8
222296,6097673X,8
189973,553279912,7
91113,440215625,9
6543,399152288,7
232131,449223345,6
52584,345370805,7
66942,1558747699,8
4017,671510053,10
52584,385492081,9
277427,380702843,8
184299,345422783,7
12982,55329315X,9
21014,1558531564,6
226965,140053204,10
110973,843950757,8
141493,671003755,7
110912,684874350,9
270713,345350685,10
113519,452284449,8
236283,446532452,10
242083,43935806X,7
25409,451208862,9
12538,316096199,8
239584,66209773,10
68555,70212570,8
125519,446677450,9
105028,446363251,7
157273,441000916,8
258534,312980140,10
81597,684815451,8
21014,312099436,8
214786,671041789,10
226965,64471055,9
106007,345325818,8
102702,380789884,7
126492,345384369,10
124487,380726246,8
104399,671729411,10
172742,553280341,10
177072,312983867,8
159506,441569595,9
274301,68484267X,10
85757,380727501,8
110973,670032573,10
67840,380731851,9
66942,671041789,7
268110,385335482,8
56447,312278586,7
178667,142001740,9
81560,44166251X,8
38023,671042858,10
31556,440975344,9
164323,449221512,8
81560,812533054,7
137589,37570504X,7
69389,452278902,8
168245,380752948,9
239594,449207145,8
177432,261103288,10
137589,440236673,7
203240,452283086,8
252820,553210793,8
208829,842329129,7
78553,380756269,10
37950,451173317,10
251843,553572202,10
125519,1885171080,9
160558,451190572,7
140000,385265700,7
143415,60915544,8
115435,679731377,7
178667,399501487,7
150979,44022103X,9
232131,345447840,6
113519,446676098,8
98904,38079487X,8
277427,452284449,6
224997,440221595,8
271705,385722192,8
13273,553802496,9
53174,385421982,9
124487,671737635,10
146113,553560247,9
75591,374270325,8
114988,64408663,9
214786,553268880,10
73681,446676098,10
110934,60987103,9
98758,451184963,10
235282,767907817,7
139913,553271636,9
88693,446602612,9
245410,684847817,8
168245,671034022,8
10447,449212602,9
163570,451168615,10
252695,385285965,9
194600,385335482,8
105028,345351525,8
232131,515110396,8
223501,316603570,8
258534,74343627X,9
235392,756401364,9
112001,440211727,10
254465,380792028,10
231210,671003755,8
270713,812550706,10
37950,441790348,7
224138,61097101,9
12982,380750872,8
149908,553280368,7
70666,451162072,8
172742,451410947,8
143415,193156146X,9
241666,451183665,6
178199,449227421,8
173415,671528904,8
98758,425157539,7
162738,140293248,6
123544,440211727,9
141493,345441265,8
136382,515127396,6
141444,553565915,8
114868,60392452,8
163973,446603929,8
270713,553250426,8
229011,671737635,10
127359,449005615,9
271448,316769487,7
21014,425162443,7
88693,671004549,7
225087,671829777,8
158433,425147517,7
78553,380702843,9
23768,140276904,8
156467,67101420X,10
254206,425083837,10
38023,441005489,8
13273,14025448X,8
102647,804108749,8
89602,515134511,8
138543,553213164,10
43246,446670251,8
130571,375705198,7
226545,671793489,8
210485,446677450,7
227705,345353145,8
125774,515127833,8
30735,439136350,9
21014,64400018,10
112001,871233452,10
270713,345387651,9
242083,140042393,10
36606,446676098,10
232945,446364193,9
241980,671759345,10
129716,679732764,10
122793,786868716,10
68555,425116840,6
78783,449223604,9
214786,451137965,9
163973,553284363,9
190925,452268060,9
239594,345323750,8
85526,394561619,8
37950,155874262X,6
164323,316769509,8
277427,836218515,10
60707,689710895,9
129716,67154683X,10
102702,155166948X,10
229741,807083178,7
110934,345396936,9
247447,380017601,10
179718,553561618,9
110934,64400042,8
28634,380710218,9
106225,670030643,8
109901,451161351,10
8454,60987103,10
165308,373250193,9
170513,842329129,7
8253,671867113,10
172742,142000205,9
194600,60958022,7
123544,451190556,8
254206,380002930,10
139913,385474016,7
158433,671721135,8
265889,743469844,8
110934,44661193X,8
244627,60502258,10
70666,425118703,8
177072,80411918X,7
173415,316666343,7
10447,156028778,7
241980,671873210,10
75591,375705171,9
194600,553272837,6
76151,671870114,10
48025,553561618,7
217318,671042262,10
232945,425116840,9
124876,670032549,10
235282,60391626,10
229741,440220424,8
174304,76791404X,10
227520,441005241,8
43246,345442822,9
113519,44652087X,8
6543,767905385,7
130571,688163165,9
226545,425155188,9
270713,380701340,8
81597,446361739,7
225087,553572326,10
69697,843945656,9
157273,553280341,8
246311,380731851,8
236283,684853515,10
231237,316666343,8
226545,440217563,10
146113,380718340,8
264031,316710571,6
227705,440220602,8
210485,553380095,9
135045,425107469,9
124487,61000043,10
109901,451167317,10
137589,38072118X,8
231237,553280341,10
38023,345342968,9
91113,679745203,7
174304,671534718,7
196077,449219364,9
241980,380725231,10
236340,55329170X,9
30735,312195516,10
70666,425083837,6
75591,671510053,9
193898,440224721,8
130571,312959974,7
69389,553271636,8
190925,60928336,8
146113,312976275,8
38023,312201656,8
105979,679442405,8
114544,743439651,7
153718,373484909,8
244627,1559029838,10
66942,316666343,8
252695,375703063,8
6242,312243022,8
163804,312265840,8
13552,425124347,8
200226,515131229,7
127359,425146413,6
52584,446606812,7
177072,375500510,9
261829,312974256,8
255489,671822209,10
184299,441003257,10
232131,385498802,10
244685,743407083,9
104399,451162072,10
158433,451184963,8
105517,1558747109,9
194600,373250215,6
225087,316693200,10
223501,553583468,7
52584,316601950,9
183046,425152251,8
187145,451452615,8
240567,42516828X,7
17950,670844527,6
36907,60973617,10
21014,425167313,8
177072,440213525,9
8245,452282829,6
136382,425155188,7
81560,345335708,9
43910,743418190,7
21014,375726403,8
227520,51511779X,10
177432,451167538,8
69389,60192704,7
172742,60976845,10
159506,425133540,9
274061,380789892,10
40889,155166884X,9
231210,743418166,7
136348,380765454,6
193499,142001805,10
37712,440222656,8
25409,6099486X,9
22625,316666343,10
128835,385479565,9
210485,1400031362,9
6251,440498058,10
10560,38548951X,9
277427,767903382,10
36907,312243022,8
53174,345350499,10
224764,451190491,6
37712,446310786,10
163973,449221482,8
83671,440215625,9
53220,440241537,10
187145,385318782,8
104399,39480029X,10
246311,767902890,10
268300,345313860,10
8245,312171838,7
150979,60934417,9
236283,446606812,10
110912,684855631,9
239594,316182540,6
235935,385335482,9
113270,345439104,7
13273,60930535,9
91113,743237188,8
206534,375758992,10
68555,385504209,10
146113,1575667223,8
56554,385511612,9
166123,812513738,10
12982,425130711,8
227520,515128546,9
78783,440235596,9
21014,316788228,8
110912,380730138,9
78783,140293248,7
227520,312966970,7
252695,553291955,7
48025,425132951,8
224997,446607657,9
268110,385722206,8
105517,679723161,9
87555,451163966,10
25409,525946233,10
210485,517577550,8
28634,345370775,9
40889,515124214,10
8067,312971346,10
6251,394820371,10
193898,786889608,9
100459,671021001,8
5582,894803204,10
193499,553574566,7
136010,553583441,7
46909,448060191,10
124876,553280945,10
112001,425181103,9
265889,451205561,7
252695,553582801,8
253871,60928336,10
27472,671729411,7
240567,446601241,8
13552,515121843,7
4017,345424719,10
101876,486278042,9
229011,380808307,8
139913,451199685,8
125519,316603287,7
137589,60913983,8
253871,451166604,9
234359,51513628X,6
88693,385498802,9
214786,312952716,9
216683,345338588,10
226545,60085452,9
139913,55357227X,6
190925,505525526,7
156467,451161351,8
220688,439064872,10
163973,425133540,8
235282,60987561,10
10447,60188731,9
106225,1558599177,6
235282,515120898,8
244685,380897393,8
106007,553573985,9
30735,449221512,10
102647,425107469,8
227447,425181464,8
194600,449003981,6
129716,345351525,8
6575,14018869X,8
165319,679720200,6
12982,671744216,9
114988,440237688,7
8253,446310786,10
52584,80411109X,9
163973,345387554,8
165319,441117732,7
229011,671737619,10
5582,679736395,10
240144,15668568X,10
235282,399145990,9
81560,345387007,6
114544,14028009X,7
43246,312966970,10
211426,684801523,10
138543,345434803,9
114988,380730200,10
196077,156007754,9
10447,440212359,6
277427,553574566,9
6543,140270590,7
223501,375726403,7
13552,67164257X,9
252695,380808080,7
164323,553279912,8
232131,425177068,6
48025,42513525X,8
127359,64400581,9
211426,684865742,7
270713,553250531,8
193898,446612790,8
85757,312278586,8
123981,446602620,9
83287,380711524,10
255489,688163173,8
196077,385335830,7
106225,14029628X,9
21014,60932759,8
235282,743469801,8
193499,609804138,9
98758,316776963,8
229741,1573227331,8
13552,55328990X,7
100459,446359866,8
226965,439064864,10
6575,915230151,6
110934,679736379,8
264031,60976845,10
78783,1558743669,10
225087,671758896,10
126492,440214041,8
270713,451171357,10
133296,671534726,10
104399,345369335,8
48025,446607657,7
232945,451185994,9
232945,425180964,9
174304,345436911,7
270713,446365386,9
46909,440237025,7
115435,14131088X,9
200226,553265741,7
129716,62502182,10
124487,553290789,10
222296,553572997,6
235392,42518630X,7
122793,451207874,10
149908,55310666X,8
194600,553208845,8
203240,38000917X,9
216683,42511984X,8
224138,807083178,8
227520,425173631,8
258534,425182908,10
216683,553212923,10
181687,312278586,9
6575,679746048,9
187256,1551669234,9
264031,671016652,9
147847,684872153,9
100459,380718332,9
200226,451190548,8
178522,399142282,8
163973,553572512,9
28634,440220602,10
30735,449910237,8
110973,671016784,9
187256,553801376,9
170513,60987103,7
135045,440222656,9
67840,446613266,10
102647,743467523,10
124487,373484232,9
232131,446608815,6
162052,836221311,10
68555,385302304,10
60707,380802449,6
235282,316969443,6
137589,439064872,8
75591,449908798,10
60707,20427859,9
240144,43935806X,10
88693,446667900,8
52584,684872153,9
235282,142001325,7
110934,446343455,8
87555,618002235,10
129716,60919884,9
277427,553280368,9
241666,345370775,10
101876,446364800,9
25409,141001771,9
101876,446606324,8
261829,449002411,8
112001,553290789,10
13552,380710218,8
208671,449221490,8
114868,609807900,6
88693,51513628X,8
219683,670851086,9
187145,446365386,9
236283,67081458X,10
164323,44023722X,8
218568,670852341,10
38023,345369947,10
162738,440236703,7
246311,1573229725,8
35857,743206045,7
139913,399147195,9
126196,380723638,8
128835,60921056,8
229011,553583441,7
81597,671741209,8
78553,345423399,10
225087,449006530,10
8067,61009059,10
236340,425172546,6
92810,452264464,7
206534,385314744,7
102702,505523752,10
218552,446527165,7
242083,375751513,9
206534,374527229,10
78553,671739743,10
163570,345387651,9
163973,312978383,9
69389,316168688,8
102647,44022165X,10
43246,380717018,8
235282,446364703,7
89602,743418174,7
69697,553296981,10
270713,743227441,8
56554,553802496,9
246311,380718839,8
149908,451166892,8
274301,451203054,10
43842,451202341,8
223501,618002235,10
6575,877017883,9
6251,380789035,7
242083,451163524,7
266056,345423291,9
135045,452283795,7
252695,553250515,8
241980,671039857,10
130571,425178951,8
12982,553571907,9
68555,380756293,6
187256,399146253,9
247447,515132020,9
124487,373835922,8
89602,767905385,6
125774,67168972X,7
10447,345382323,7
56447,140119906,6
92810,446527785,7
251843,871137534,10
187256,553280945,9
187145,374129983,9
146113,671568833,8
126492,684833395,10
6563,312278586,7
53220,446364193,10
168245,446519138,8
159506,59035342X,7
114988,786817070,7
177432,441810764,9
266056,440498058,8
75591,67088300X,9
126492,1880418568,10
121170,38079487X,8
210485,385504209,8
153718,425189031,10
6575,684822652,9
271448,440207622,7
101606,345337662,8
168245,553574108,8
30735,440217520,9
112001,446602620,9
85526,6099486X,7
136010,380720191,8
69697,671737821,9
255489,61030643,7
163570,452279178,10
30735,786817070,7
13552,671759361,7
110973,345384350,8
136348,446675059,8
196160,44661193X,7
10447,60976845,8
218121,1559029838,10
21014,312971346,6
224430,375703063,7
69697,843944463,10
59172,42511984X,9
254465,67164257X,10
14422,553260111,9
165319,345313151,6
184299,385498721,9
158433,380002930,10
35857,375703055,8
105028,140077022,8
157273,449003795,9
270713,452282152,8
165319,60938455,6
30735,553279912,10
174304,553573616,8
258185,449002551,8
177432,345322231,8
225763,425179885,7
75591,375727132,8
187256,743211375,9
128835,345392825,8
137589,140177388,10
177072,842332251,9
222296,449207145,8
110973,670839531,8
223501,821769340,6
122793,1551666839,10
8067,451206673,10
81597,671867172,8
187145,451161343,8
76151,316666343,10
130571,385486804,9
150979,609804138,7
144531,385508042,8
174304,671759345,8
197364,34541389X,7
211426,553148001,9
210485,60987529,7
164323,440214041,8
122793,743469844,7
224349,385474016,8
105979,374100128,6
268110,312171838,10
36907,374129983,10
203240,60928336,8
110934,312990456,9
239584,375703675,8
277427,553571656,10
98758,446612545,9
226965,6447108X,9
115003,425179672,7
200226,515130389,7
75591,684801221,10
37712,679736379,9
242083,679723161,10
112001,452284694,10
30735,553280341,10
6563,60915544,9
255489,15600710X,7
261829,345425308,6
227705,451181379,7
89602,60929790,9
221445,446606189,9
78783,316666343,10
224430,60987103,9
127359,34541389X,7
244685,451185994,8
137589,312243359,10
5582,515131091,10
110934,451203593,8
148744,316666343,8
223501,786868619,8
137589,345342968,8
224997,345339703,8
123981,553572997,9
190925,743407083,7
17950,553573616,10
190925,61091790,7
88693,385722435,9
105979,385722206,8
224764,60981180,6
53174,446611085,10
163804,515110396,7
160558,451172817,7
139913,553576801,7
102647,451141083,6
218608,31242227X,10
8454,449911519,10
166123,441003745,9
98758,451169522,8
40889,515127833,9
170513,61097314,10
163804,425152898,10
78834,60256737,10
110934,64400026,9
67840,446608890,10
163570,449203794,10
39281,61009504,9
246311,684874350,10
70666,440221471,10
235392,553293176,6
121170,671524313,8
244627,515118559,10
75591,553268929,8
110973,345369947,9
168245,380757478,10
210485,385336179,8
261829,446611808,8
122793,446611085,7
277427,671528904,8
129716,316769487,9
115003,375700757,8
241980,380728133,10
55492,1559029838,7
8454,375412824,6
55492,380018179,10
129716,684833395,10
224430,380704587,6
266056,70212570,8
102647,345361792,7
177432,451190572,8
129716,671742493,9
266056,84233226X,8
258185,312983298,7
124487,515128554,9
105517,671727796,9
135045,671741039,9
106225,811808173,7
60707,140348107,10
105979,375703055,8
89602,140280464,7
53174,345417623,10
224349,345354621,6
271448,671038184,8
21014,380710218,8
254465,515133973,10
69697,671744208,9
14422,20198906,9
159506,440213525,8
274301,312924801,10
123981,425163407,9
236340,671038567,9
224138,316096199,10
218568,671001795,9
73681,345354613,6
5582,380790947,10
184299,812517725,9
150979,440219078,10
53220,553581929,7
252695,515120456,7
261829,312195516,9
25409,380732688,8
268300,451161351,6
223501,385504209,7
98904,380718340,7
251844,380704587,8
126196,553584049,8
48025,446602612,10
123981,451190556,9
69389,553213148,8
141493,689817215,10
247447,671568841,9
219683,451167805,7
110973,765341174,9
208671,60256664,6
6251,64402053,10
247447,553564528,7
159506,345384350,8
6543,446605484,10
110934,446310786,10
114988,1573227889,7
150979,440226104,6
47316,451186648,9
137589,439139600,8
258534,375725784,9
115435,553375407,6
8245,451409973,8
235392,393050939,9
91113,1400077826,10
110934,804108749,9
178522,399148639,6
8245,61091790,9
271448,553274295,10
165308,373484429,8
235935,452283795,9
216683,440200563,6
23768,684857820,9
224138,81297106X,10
229011,440234743,7
85757,31231616X,9
168245,380899825,9
126492,44021145X,8
251843,805063889,10
8253,553580515,9
21014,60928336,8
102647,440211727,10
236283,446531332,10
10447,60928336,9
235935,60915544,10
173415,399143947,8
255489,312278586,7
177432,812533054,7
236283,1558746463,10
105979,385484518,10
37950,812513754,8
266865,60929871,10
105517,80411918X,9
182993,743245520,9
277427,385424736,9
211426,452279178,10
143415,1931561648,9
232945,449006530,9
85526,140266771,8
53220,312983301,8
89602,440127793,7
75591,679417796,8
177432,380002930,8
31556,34529873X,8
177432,446356573,6
229741,380018179,8
13552,515126772,8
227705,425124347,9
150979,2542730X,8
52584,142002267,10
220688,59035342X,10
6575,836218655,8
75591,37570910X,6
150979,60987103,6
105028,345409469,10
114988,380975068,9
226965,312965788,10
114988,380789035,7
258534,451169514,10
261829,671027360,9
91113,15100692X,8
200226,68484477X,8
270713,451191145,9
92810,61030597,8
135045,345370775,9
5582,451191153,10
253871,316096199,10
13273,385504209,9
178667,515130389,7
153718,373484410,8
13273,312185863,8
147847,812570944,9
156150,60263857,9
130571,684848783,7
140000,38572179X,10
253871,515136379,10
235282,743460529,8
270713,425147622,7
227705,425147517,7
164323,553279556,8
240567,316569321,8
154469,515118656,6
4017,140244824,10
223501,316154059,9
101305,553273914,7
109901,743424425,10
270713,441135560,8
139913,805036377,10
270713,812522397,10
226965,804105820,10
91113,312974256,9
43246,316788228,7
211426,80410526X,9
76151,671744208,10
251843,55357695X,10
133296,671873210,10
115435,316777730,9
224430,38533656X,6
115003,1582343047,8
157273,60392452,9
78553,553296981,10
214786,1400077826,10
124487,345386132,9
110934,440226198,9
245410,380752859,10
218552,67168390X,8
158433,440241073,8
258534,345413881,9
187256,39914613X,10
226965,345409671,8
65584,553584510,8
219683,140230165,10
232945,440224675,9
218552,60938455,7
67840,451207521,9
23768,60929871,8
56554,451169530,10
258185,425182878,9
81560,345335651,9
268110,684818442,8
135045,425119920,7
4017,156007754,9
12982,553293168,9
81597,425169863,8
8253,440127793,9
110973,451092163,10
55492,515094978,9
211426,451142934,8
251843,805056491,7
13552,440241162,8
83671,345397819,9
251844,553574566,6
157273,59035342X,9
105517,316666343,9
13552,446356832,8
110934,64407055,8
211426,440226198,10
268300,440215439,7
149908,836218515,8
208671,811825558,7
39281,446672211,10
197364,449212602,10
177072,446612790,9
224349,345416260,9
206534,767902513,9
268110,425184943,6
23768,38548951X,8
8253,385425473,8
78783,345377702,9
224430,1400031346,8
271448,452282829,10
25409,38533656X,7
246311,374121230,10
106225,380718839,8
56554,373250207,9
220688,452262143,10
81597,671673688,8
265115,515119644,9
6543,312099436,10
224349,1573229326,7
142524,66209773,9
190925,80411868X,8
203240,671014188,8
21014,64400034,10
271705,451456521,9
114544,312961324,7
21014,6440188X,9
83671,425181685,9
6575,679429220,6
158433,553274503,10
231210,60964049,8
227520,373484100,10
47316,553584375,9
214786,42516828X,10
101305,525947647,8
78553,449206440,9
102647,441005489,10
4017,60175966,9
216683,671670689,7
123544,451190572,8
240144,553575384,10
218608,671021001,10
110973,684853515,8
221445,312983271,6
196160,345354931,7
270713,441735762,10
232945,553579606,7
65584,451205421,9
177072,451178017,10
30533,425174018,7
224764,451190521,6
244627,440226430,10
244685,61030643,10
123981,425107469,9
88693,887307876,8
4017,375406530,10
47316,842329242,10
224349,451524934,9
224349,446525537,7
113270,446608955,10
149908,743418174,7
206534,679410325,8
242083,804111898,10
110934,60958022,10
218608,312306326,8
110934,515119644,6
153718,44651652X,8
165308,385334036,9
109901,743211383,10
81597,446601853,7
109901,786868716,6
271705,345417976,9
239584,316776963,9
178522,61099368,9
59172,671004565,10
236340,446601241,9
109901,671042858,10
265115,60009241,7
6575,399151648,7
219683,451162072,6
277427,152050167,10
236283,670813028,10
274301,684865742,7
225087,553584049,8
78553,440472091,10
194600,15600710X,8
160558,451523733,7
179718,425152898,9
17950,670868361,8
76151,312252943,10
224138,67154683X,10
277427,2542730X,10
12982,380750864,10
8245,380844001,7
126492,440224675,8
83671,553349481,9
125519,385503822,8
246311,1565122968,6
110973,66214122,9
100459,156006529,9
227520,373218397,8
78783,345443284,8
241666,385479565,9
251844,60932813,9
69697,515131091,10
8067,312265859,10
78783,385720106,9
6563,786868716,10
87555,618002243,9
6543,836218051,10
227705,451142934,8
245410,441007813,9
229741,439139600,7
224430,142000892,8
110912,60922532,8
102702,59035342X,10
265889,440241162,6
156150,141000198,10
194600,425146812,6
216683,380018179,9
239594,140296409,8
148744,1558746226,10
122793,380730138,9
197364,140440046,9
13552,515103969,8
83287,609806564,7
91113,345350499,9
274061,441102670,10
135045,312966970,9
226965,446610100,10
227705,44021145X,10
240567,375727345,8
258534,553284789,9
31556,64407667,7
227520,886775957,7
163973,553271636,8
101876,449220184,8
236340,55357227X,9
190925,380780879,8
266056,61096083,8
98904,425182908,10
6575,67976402X,7
229741,385504209,6
253871,440236703,10
164323,671021001,8
78834,76791404X,8
173415,312291450,9
8067,1575667223,10
225087,440224705,10
112001,553287737,10
110912,451188489,10
104399,425172996,10
190925,553583956,8
187256,60932759,7
229011,440211727,6
165308,385505833,8
75591,316779237,8
113270,553250426,10
110912,385722206,10
81597,684835959,9
8454,525945814,7
224430,380718332,6
144531,60964049,9
252695,51512317X,10
156269,440213991,9
247447,380725703,7
264031,374121230,10
258534,425178765,9
105979,80410946X,7
6543,451205561,6
232945,425133516,9
255489,87113795X,7
43842,312265859,10
78553,345339495,10
28634,67102535X,10
254206,670868361,8
214786,446604666,10
92810,39914613X,7
177432,380759470,8
178667,452268060,8
229011,60531231,10
232945,743437802,8
105517,688149790,7
193898,1551666758,6
173415,156528207,10
247447,440212561,10
200226,399145079,8
258185,425168298,8
222296,64408183,6
6242,871136791,8
235282,37541388X,6
43842,684855631,10
225087,553153277,10
60707,61097853,8
101876,446605239,7
156150,76790382X,7
98758,425157466,8
89602,894803204,8
37950,38549081X,8
10560,515134481,9
271448,345445848,9
156269,865471185,7
78553,87542791X,9
163570,67102423X,9
68555,515132187,7
83671,441005241,9
89602,1573229725,8
218568,525946829,9
218608,316690619,9
110912,68810312X,10
14422,440213290,8
210485,671693816,6
104399,671729446,10
89602,679734775,6
229011,385720955,7
101606,385492081,9
227705,38549081X,9
66680,425182878,7
46909,446608815,8
59172,446364762,10
200226,446310786,10
242083,684801523,7
160558,451190556,7
232945,446612545,8
241666,553572202,7
258185,60085452,10
127359,679760806,8
241666,380717018,8
235282,60505885,8
196160,380752891,7
165319,375727345,6
258534,671496107,9
274061,451160525,10
121170,312305060,9
264031,515132020,10
231237,38531258X,10
124876,441007813,8
147847,553274295,10
156269,380725835,9
43246,446608955,9
224997,446608955,9
144531,312969252,7
138543,345339711,10
89602,316666343,8
187256,385720920,8
8245,55358264X,8
130571,345447840,8
163973,440208459,9
130571,399142282,6
136348,743245520,8
211426,446604666,8
224430,140293248,7
76151,385505833,10
69971,385509456,9
114988,451206525,8
210485,920668364,10
264082,553574671,9
142524,670896764,7
125519,670880728,10
274061,380774933,10
153718,51512317X,9
21014,140293248,8
55492,44651652X,7
6563,59035342X,8
194600,373250126,8
139913,373484003,7
156269,449221512,8
208829,385722206,6
106225,440220602,8
166123,553576801,7
224138,452264464,9
241980,312983301,9
53174,385502532,9
265889,60085444,6
101305,684195488,9
129716,452264464,10
40889,743439740,9
93629,345303067,6
125774,140003065X,9
78834,142000221,10
254465,61099732,10
25409,452283086,7
110912,312263120,9
144531,380801493,8
8067,75820230X,10
110912,553250426,10
183046,451171357,7
36907,385494149,9
110973,451160525,9
173415,394726413,8
216683,671020307,8
225087,446605409,7
133296,671007610,10
147847,440220424,9
147847,1576737330,10
211426,553213512,9
251843,553572997,10
183046,553574663,6
245410,375401598,8
110912,345361792,10
239594,449212602,9
179718,553576798,10
25409,758203330,6
78783,425169863,10
115435,6000438X,9
89602,441003745,8
187256,553583441,9
140000,671028375,9
206534,380789035,8
112001,440223202,9
28634,446603716,10
6575,312990456,9
149908,380813815,8
236283,670691992,10
183046,312980140,9
73681,451166582,7
235282,679723951,10
264321,441478123,7
154469,451184963,6
234359,345458303,9
133296,515134503,10
270713,684842319,10
252695,553578316,8
98904,451180232,10
225087,425147622,10
164323,553212451,8
218552,51512317X,8
153718,439064872,8
59172,451167317,7
165308,61009059,10
30735,805059555,10
240567,60959037,8
141493,64405842,9
146113,345313097,9
130571,60987103,6
31556,61099325,8
66942,43935806X,7
69697,55329315X,8
214786,425121631,7
197364,452269571,10
232131,449005615,8
69389,553269224,8
4017,14028009X,9
203240,70212570,9
115003,156106809,9
208671,1558744592,7
73681,38082101X,9
274061,345434692,10
174304,345392825,8
30735,553271636,10
104399,440945151,10
48025,425100650,7
236283,525941908,10
236340,345413881,9
105517,1558531025,6
206534,684872153,10
81560,380818191,7
229741,811831620,8
183046,812967240,8
200226,140257934,6
56554,515124893,9
218552,515121843,6
174304,385479565,10
136348,451410319,7
101606,60976845,6
220688,38549081X,10
226965,446608815,7
110934,451410319,7
136348,142001430,8
235935,446670251,7
184299,451142934,10
5582,425181685,10
210485,786881852,7
46909,55358099X,8
91113,553582755,8
220688,1573225517,10
219683,451170113,9
110973,395177111,10
115435,140086838,8
138543,37576092X,8
156150,449216861,6
264031,515120898,10
190925,671034006,7
21014,316284955,7
274301,312961324,10
274061,345388232,10
227705,425146413,8
165308,515121843,6
114988,553268937,7
100459,446603716,8
142524,380807343,9
31556,345339681,9
100459,425154092,8
78834,380002930,10
81560,812550293,6
218608,395866502,9
163804,312990456,9
206534,140179836,9
30735,805019367,10
78834,399145990,10
159506,684803356,10
214786,451179285,8
240567,446607657,7
31556,826308791,7
36907,60987561,10
67840,451206525,10
239594,345361792,8
251844,452282152,8
133296,515135062,7
88693,375413634,8
224349,449207757,10
101606,399145885,9
47316,38000321X,9
110973,553582747,7
136382,312976275,6
196077,14100018X,9
76151,671776800,10
53220,451203054,7
153718,439139600,10
22625,451166892,9
133747,679736395,9
69389,684863472,6
218608,380002930,8
8253,807083054,10
190925,451207246,8
37712,671027360,7
38023,684803860,8
164323,553284789,8
147847,671759329,10
227705,671867172,8
208671,345443284,8
190925,380820889,8
172742,380722704,8
170513,553375407,6
229011,14029628X,6
89602,42518336X,8
8067,440241162,10
156269,553279556,7
91113,316096199,9
245410,345351525,9
258534,51511264X,7
240144,439136350,10
165308,44023722X,8
110912,446610038,9
227447,380782340,10
76151,671737619,10
66680,451190548,7
101305,60934417,8
172742,316601950,10
75591,60930934,10
162052,553279556,10
60707,440407028,8
115003,142001821,8
184299,425115801,9
197364,451523385,10
114544,312958129,8
130571,1573228214,6
164323,60392452,8
236283,451190521,10
92810,440241073,7
200226,140270590,6
122793,671868713,8
13552,440220602,7
27472,345384466,10
216683,671020293,8
102702,373790481,9
170513,59035342X,10
231237,767900383,10
98904,449223612,7
150979,439425220,10
247447,553292722,6
245410,88730866X,8
247447,446610542,8
10560,312281250,7
231210,375725784,8
105979,553274295,10
17950,446310786,8
110912,312995423,7
156150,380973545,7
110973,842329218,8
