Unnamed: 0,itemId,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Book-Description
131,671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,http://images.amazon.com/images/P/0671021001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,"In this extraordinary coming-of-age odyssey, Wally Lamb invites us to hitch a wild ride on a journey of love, pain, and renewal with the most heartbreakingly comical heroine to come along in years. Meet Dolores Price. She's 13, wise-mouthed but wounded, having bid her childhood goodbye. Stranded in front of her bedroom TV, she spends the next few years nourishing herself with the Mallomars, potato chips, and Pepsi her anxious mother supplies. When she finally orbits into young womanhood at 257 pounds, Dolores is no stronger and life is no kinder. But this time she's determined to rise to the occasion and give herself one more chance before she really goes under."
132,767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books,http://images.amazon.com/images/P/0767903579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg,"The emotionally wrenching yet ultimately uplifting memoir of a Chinese woman struggling to win the love and acceptance of her family. Born in 1937 in a port city a thousand miles north of Shanghai, Adeline Yen Mah was the youngest child of an affluent Chinese family who enjoyed rare privileges during a time of political and cultural upheaval. But wealth and position could not shield Adeline from a childhood of appalling emotional abuse at the hands of a cruel and manipulative stepmother. Determined to survive through her enduring faith in family unity, Adeline struggled for independence as she moved from Hong Kong to England and eventually to the United States to become a physician and writer. A compelling, painful, and ultimately triumphant story of a girl's journey into adulthood, Adeline's story is a testament to the most basic of human needs: acceptance, love, and understanding. With a powerful voice that speaks of the harsh realities of growing up female in a family and society that kept girls in emotional chains, Falling Leaves is a work of heartfelt intimacy and a rare authentic portrait of twentieth-century China. ""Riveting. A marvel of memory. Poignant proof of the human will to endure."" —Amy Tan"
133,805063897,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books,http://images.amazon.com/images/P/0805063897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg,"The New York Times bestseller, and one of the most talked about books of the year, Ni ckel and Dimed has already become a classic of undercover reportage. Millions of Americans work for poverty-level wages, and one day Barbara Ehrenreich decided to join them. She was inspired in part by the rhetoric surrounding welfare reform, which promised that any job equals a better life. But how can anyone survive, let alone prosper, on $6 to $7 an hour? To find out, Ehrenreich moved from Florida to Maine to Minnesota, taking the cheapest lodgings available and accepting work as a waitress, hotel maid, house cleaner, nursing-home aide, and Wal-Mart salesperson. She soon discovered that even the ""lowliest"" occupations require exhausting mental and physical efforts. And one job is not enough; you need at least two if you intend to live indoors. Nickel and Dimed reveals low-wage America in all its tenacity, anxiety, and surprising generosity -- a land of Big Boxes, fast food, and a thousand desperate strategies for survival. Instantly acclaimed for its insight, humor, and passion, this book is changing the way America perceives its working poor."
134,553285343,"RUSSIA HOUSE, THE",JOHN LE CARRE,1990,Bantam,http://images.amazon.com/images/P/0553285343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285343.01.LZZZZZZZ.jpg,World powers clash for dominance as a beautiful Russian woman carries out a staggering mission and a derelict English publisher becomes the unlikely recipient of the Soviet Union's top defense secret
135,671002481,The First Wives Club Movie Tie In,Olivia Goldsmith,1996,Pocket,http://images.amazon.com/images/P/0671002481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671002481.01.LZZZZZZZ.jpg,"Three faithful, middle-age wives, who have been abandoned for ""trophy wives""--younger, blonder, and sexier models--by their successful husbands, decide to get even and seek public revenge before New York society"
136,842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,http://images.amazon.com/images/P/0842329129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg,"When the trumpet sounds, where will you be? Passengers in an airborne Boeing 747 find out in this riveting novel by renowned Christian speaker Tim LaHaye and master storyteller Jerry Jenkins. Without any warning, passengers mysteriously disappear from their seats. Terror and chaos slowly spread not only through the plane but also worldwide as unusual events continue to unfold. For those who have been left behind, the apocalypse has just begun. This fictional account of life after the Rapture delivers an urgent call to today's readers to prepare their own hearts and minister to others."
137,380973545,Letters from a Nut,Ted L. Nancy,1999,William Morrow,http://images.amazon.com/images/P/0380973545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973545.01.LZZZZZZZ.jpg,"Who is Ted L. Nancy? He's a superstitious Vegas high-roller who wants to gamble at a casino in his lucky shrimp outfit... He's the genius inventor of ""Six Day Underwear""... He's a stage actor who only travels while dressed as a stick of butter... He is, in reality, a twisted prankster—a supremely off-kilter alter ego who sends patently ridiculous letters to corporate honchos, entertainment conglomerates, national publications, politicians, celebrities and heads of state. His innocent requests, queries, complaints, demands, and suggestions are so absurd it is amazing they fool anyone—but often the deadpan responses he receives are even more hilarious: ""Dear Mr. Nancy, It is not often that we receive such enthusiastic support for the paper bag."" —The Paper Bag Council ""On behalf of Greyhound, there should be no problem traveling while in your butter costume."" —Greyhound Bus Lines ""I look forward to working with you to create a better future for this great nation."" —Vice President Al Gore Letters From A Nut is an insanely inspired, truly madcap collection of Nancy correspondence, a wet-yourself-in-a-public place funny aggregation of official—and officially certifiable—requests, complaints, fan mail and questions that could not possibly have been taken seriously...but, amazingly, were."
138,743424425,The Shining,Stephen King,2001,Pocket,http://images.amazon.com/images/P/0743424425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743424425.01.LZZZZZZZ.jpg,"The Overlook Hotel is more than just a home-away-from-home for the Torrance family. For Jack, Wendy, and their young son, Danny, it is a place where past horrors come to life. And where those gifted with the shining do battle with the darkest evils. Stephen King's classic thriller is one of the most powerfully imagined novels of our time. The Shining"
139,786868015,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,2001,Hyperion,http://images.amazon.com/images/P/0786868015.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868015.01.LZZZZZZZ.jpg,"At the turn of the twentieth century, Ellen Rimbauer became the young bride of Seattle industrialist John Rimbauer, and began keeping a remarkable diary. This diary became the secret place where Ellen could confess her fears of the new marriage, her confusion over her emerging sexuality, and the nightmare that her life would become. The diary not only follows the development of a girl into womanhood, it follows the construction of the Rimbauer mansioncalled Rose Redan enormous home that would be the site of so many horrific and inexplicable tragedies in the years ahead. The Diary of Ellen Rimbauer: My Life at Rose Red is a rare document, one that gives us an unusual view of daily life among the aristocracy in the early 1900s, a window into one womans hidden emotional torment, and a record of the mysterious events at Rose Red that scandalized Seattle society at the timeevents that can only be fully understood now that the diary has come to light. Edited by Joyce Reardon, Ph.D. as part of her research, the diary is being published as preparations are being made by Dr. Reardon to enter Rose Red and fully investigate its disturbing history."
140,743229878,Mount Vernon Love Story : A Novel of George and Martha Washington,Mary Higgins Clark,2002,Simon &amp; Schuster,http://images.amazon.com/images/P/0743229878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743229878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743229878.01.LZZZZZZZ.jpg,"Formerly published as Aspire to the Heavens, the popular author's first novel follows the story of George Washington from the time he steps down from the presidency to return with Martha to his beloved Mount Vernon home, a period during which the couple shares a renewal of feelings from their marriage's early years. 350,000 first printing."
141,60915544,The Bean Trees,Barbara Kingsolver,1989,Perennial,http://images.amazon.com/images/P/0060915544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060915544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060915544.01.LZZZZZZZ.jpg,"Barbara Kingsolver's 1988 debut novel is a classic workof American fiction. Now a standard in college literature classes across thenation, and a book that appears in translation across the globe, The BeanTrees is not only a literary masterpiece but a popular triumphanarrative that readers worldwide have taken into their hearts. The Los Angeles Times calls The Bean Trees the work of a visionary. . . . It leaves you open-mouthed and smiling."
142,60917016,Homeland and Other Stories,Barbara Kingsolver,1990,Perennial,http://images.amazon.com/images/P/0060917016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060917016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060917016.01.LZZZZZZZ.jpg,"New York Times bestselling author Barbara Kingsolver delivers a collection of 12 original tales in Homeland and Other Stories that are every bit as emotionally resonant, humorous, and heartfelt as her much-beloved novels. In settings ranging from eastern Kentucky to northern California and the Caribbean island of St. Lucia, Barbara Kingsolver uses her distinctive voice and vast knowledge of human nature to address some of her favorite themes: the importance of personal and cultural heritage; how the past effects the present and the enduring power of love. Kingsolver’s characters, many single mothers, struggle to make sense of their lives and find meaning in a difficult world. Praised for her memorable characters and poetic prose, Kingsolver again proves why she is a literary force to be reckoned with. This edition includes a P.S. section with additional insights from the author, background material, suggestions for further reading, and more."
143,60932759,Daughter of Fortune,Isabel Allende,2000,Perennial,http://images.amazon.com/images/P/0060932759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060932759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060932759.01.LZZZZZZZ.jpg,"From the New York Times bestselling author of The House of the Spirits , Isabelle Allende, comes a passionate tale of one young woman's quest to save her lover set against the chaos of the 1849 California Gold Rush. Orphaned at birth, Eliza Sommers is raised in the British colony of Valparaíso, Chile, by the well-intentioned Victorian spinster Miss Rose and her more rigid brother Jeremy. Just as she meets and falls in love with the wildly inappropriate Joaquín Andieta, a lowly clerk who works for Jeremy, gold is discovered in the hills of northern California. By 1849, Chileans of every stripe have fallen prey to feverish dreams of wealth. Joaquín takes off for San Francisco to seek his fortune, and Eliza, pregnant with his child, decides to follow him. As Eliza embarks on her perilous journey north in the hold of a ship and arrives in the rough-and-tumble world of San Francisco, she must navigate a society dominated by greedy men. But Eliza soon catches on with the help of her natural spirit and a good friend, the Chinese doctor Tao Chi’en. What began as a search for love ends up as the conquest of personal freedom. A marvel of storytelling, Daughter of Fortune confirms once again Isabel Allende's extraordinary gift for fiction and her place as one of the world's leading writers."
144,61000280,The Fly on the Wall,Tony Hillerman,1990,HarperTorch,http://images.amazon.com/images/P/0061000280.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061000280.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061000280.01.LZZZZZZZ.jpg,"Ace reporter John Cotton is a fly on the wall -- seeing all, hearing all, and keeping out of sight. But the game changes when he finds his best friend's corpse sprawled on the marble floor of the central rotunda of the U.S. Capitol. Suddenly Cotton knows too much about a scandal centered around a senatorial candidate, a million-dollar scam, and a murder. And he hears the pursuing footsteps of powerful people who have something to hide ... and a willingness to kill to keep their secrets hidden."
145,312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,http://images.amazon.com/images/P/0312195516.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg,"Her name is Dinah. In the Bible, her life is only hinted at in a brief and violent detour within the more familiar chapters of the Book of Genesis that are about her father, Jacob, and his dozen sons. Told in Dinah's voice, this novel reveals the traditions and turmoils of ancient womanhood--the world of the red tent. It begins with the story of her mothers--Leah, Rachel, Zilpah, and Bilhah--the four wives of Jacob. They love Dinah and give her gifts that sustain her through a hard-working youth, a calling to midwifery, and a new home in a foreign land. Dinah's story reaches out from a remarkable period of early history and creates an intimate connection with the past. Deeply affecting, The Red Tent combines rich storytelling with a valuable achievement in modern fiction: a new view of biblical women's society."
146,312278586,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,http://images.amazon.com/images/P/0312278586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312278586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312278586.01.LZZZZZZZ.jpg,"Wanted: One young woman to take care of four-year-old boy. Must be cheerful, enthusiastic and selfless-bordering on masochistic Must relish sixteen-hour shifts with a deliberately nap-deprived pre-schooler Must love getting thrown up on, literally and figuratively, by everyone in his family Must enjoy the delicious anticipation of ridiculously erratic pay Mostly, must love being treated like fungus found growing out of employers Hermes bag. Those who take it personally need not apply. Who wouldn't want this job? Struggling to graduate from NYU and afford her microscopic studio apartment, Nanny takes a position caring for the only son of the wealthy X family. She rapidly learns the insane amount of juggling involved to ensure that a Park Avenue wife who doesn't work, cook, clean, or raise her own child has a smooth day. When the Xs marriage begins to disintegrate, Nanny ends up involved way beyond the bounds of human decency or good taste. Her tenure with the X family becomes a nearly impossible mission to maintain the mental health of their four-year-old, her own integrity and, most importantly, her sense of humor. Over nine tense months Mrs. X and Nanny perform the age-old dance of decorum and power as they test the limits of modern-day servitude. The Nanny Diaries deftly skewers the manner in which America's over-privileged raise les petites over-privileged-as if grooming them for a Best in Show competition. Written by two former nannies, this alternately comic and poignant satire punctures the glamour of Manhattan's upper class."
147,380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380710218.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380710218.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380710218.01.LZZZZZZZ.jpg,Fiction Murder Mystery Novel
148,515118656,The Cove,Catherine Coulter,1996,Jove Books,http://images.amazon.com/images/P/0515118656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515118656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515118656.01.LZZZZZZZ.jpg,"A picturesque town. A woman on the run. An undercover agent. The first riveting novel in Catherine Coulter's #1 New York Times bestselling FBI Thriller series. Sally Brainerd can't remember what happened the night her father was murdered. Maybe she did it. Or maybe it was her poor, traumatized mother. Either way, the safest place for her is far away from Washington, D.C.. But while her aunt's home in The Cove should be a quiet refuge, Sally can't shake the feeling that there's something not quite right about the postcard perfect little town. Despite his target's checkered past and convenient memory loss, FBI Special Agent James Quinlan isn't convinced she's the killer—but maybe she knows who is. As he uses his cover to get close to Sally and unearth the memories her mind has hidden away, James can't deny his connection to the troubled woman. But as their lies and passions intertwine, Sally and James soon learn they aren't the only ones keeping deadly secrets in The Cove..."
149,671673688,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket,http://images.amazon.com/images/P/0671673688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671673688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671673688.01.LZZZZZZZ.jpg,"A stunning tale of murder, glamour, and romance, While My Pretty One Sleeps is the most exciting novel yet from Mary Higgins Clark, the Queen of Suspense. Neeve Kearny may be the only person in New York worried about the disappearance of Ethel Lambston. Ethel, a bestselling author famous for her juicy exposés, is one of the best customers at Neeve’s exclusive Madison Avenue boutique. But Ethel’s ex-husband, her parasitical nephew, and the fashion moguls skewered in her latest article all have reason to be glad she’s no longer around. When Ethel Lambston is found with her throat cut, Neeve’s memories of her mother’s long-unsolved murder loom up once again. Now as an innocent witness in the Lambston investigation, Neeve is drawn into a new nightmare...a sinister labyrinth of greed and ambition that will lead her into mortal danger..."
150,156027321,Life of Pi,Yann Martel,2003,Harvest Books,http://images.amazon.com/images/P/0156027321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156027321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg,"A MODERN CLASSIC AND INTERNATIONAL BESTSELLER WINNER OF THE MAN BOOKER PRIZE After the sinking of a cargo ship, a solitary lifeboat remains bobbing on the wild blue Pacific. The only survivors from the wreck are a sixteen-year-old boy named Pi, a hyena, a wounded zebra, an orangutan—and a 450-pound Royal Bengal tiger. Soon the tiger has dispatched all but Pi Patel, whose fear, knowledge, and cunning allow him to coexist with the tiger, Richard Parker, for 227 days while lost at sea. When they finally reach the coast of Mexico, Richard Parker flees to the jungle, never to be seen again. The Japanese authorities who interrogate Pi refuse to believe his story and press him to tell them ""the truth."" After hours of coercion, Pi tells a second story, a story much less fantastical, much more conventional—but is it more true? ""A story to make you believe in the soul-sustaining power of fiction.""— Los Angeles Times Book Review"
151,385721420,Three Junes,JULIA GLASS,2003,Anchor,http://images.amazon.com/images/P/0385721420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385721420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385721420.01.LZZZZZZZ.jpg,"NATIONAL BOOK AWARD WINNER • NATIONAL BESTSELLER • An astonishing novel that traces the lives of a Scottish family over a decade as they confront the joys and longings, fulfillments and betrayals of love in all its guises. In June of 1989 Paul McLeod, a newspaper publisher and recent widower, travels to Greece, where he falls for a young American artist and reflects on the complicated truth about his marriage.... Six years later, again in June, Paul’s death draws his three grown sons and their families back to their ancestral home. Fenno, the eldest, a wry, introspective gay man, narrates the events of this unforeseen reunion. Far from his straitlaced expatriate life as a bookseller in Greenwich Village, Fenno is stunned by a series of revelations that threaten his carefully crafted defenses.... Four years farther on, in yet another June, a chance meeting on the Long Island shore brings Fenno together with Fern Olitsky, the artist who once captivated his father. Now pregnant, Fern must weigh her guilt about the past against her wishes for the future and decide what family means to her. In prose rich with compassion and wit, Three Junes paints a haunting portrait of love’s redemptive powers."
152,451202341,Back Roads,Tawni O'Dell,2001,Signet Book,http://images.amazon.com/images/P/0451202341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451202341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451202341.01.LZZZZZZZ.jpg,"With his mother in jail for killing his abusive father, nineteen-year-old Harley Altmyer is saddled with raising his three younger sisters, working two jobs to pay the bills, and an overactive libido that will not let him rest. Reprint."
153,743418190,In Her Shoes : A Novel,Jennifer Weiner,2002,Atria Books,http://images.amazon.com/images/P/0743418190.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743418190.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743418190.01.LZZZZZZZ.jpg,"Meet Rose Feller. She's thirty years old and a high-powered attorney with a secret passion for romance novels. She has an exercise regime she's going to start next week, and she dreams of a man who will slide off her glasses, gaze into her eyes, and tell her that she's beautiful. She also dreams of getting her fantastically screwed-up little sister to get her life together. Meet Rose's sister, Maggie. Twenty-eight years old, drop-dead gorgeous and only occasionally employed, Maggie sings backup in a band called Whiskered Biscuit. Although her dreams of big-screen stardom haven't progressed past her left hip's appearance in a Will Smith video, Maggie dreams of fame and fortune -- and of getting her dowdy big sister to stick to a skin-care regime. These two women with nothing in common but a childhood tragedy, shared DNA, and the same size feet, are about to learn that their family is more different than they ever imagined, and that they're more alike than they'd ever believe. In Her Shoes -- Jennifer Weiner's follow-up to her critically acclaimed debut, Good in Bed -- observes Rose and Maggie, the brain and the beauty, as they make journeys of discovery that take them from the streets of Philadelphia to Ivy League libraries to a ""retirement community for active seniors"" in Boca Raton. Along the way, they'll encounter a wild cast of characters -- from a stepmother who's into recreational Botox to a small, disdainful pug with no name. They'll borrow shoes and clothes and boyfriends, and make peace with their most intimate enemies -- each other. Funny and poignant, richly detailed and wrenchingly real, In Her Shoes will speak to anyone who has endured the bonds of big -- or little -- sisterhood, or longed for a life different from the one the world has dictated, and dreamed of trying something else on for size."
154,60923245,Sweet Hereafter Movie Tie-In : A Novel,Russell Banks,1992,Perennial,http://images.amazon.com/images/P/0060923245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060923245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060923245.01.LZZZZZZZ.jpg,"In The Sweet Hereafter, Russell Banks tells a story that begins with a school bus accident. Using four different narrators, Banks creates a small-town morality play that addresses one of life's most agonizing questions: when the worst thing happens, who do you blame?"
155,553272837,Brazen Virtue,Nora Roberts,1996,Bantam Books,http://images.amazon.com/images/P/0553272837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553272837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553272837.01.LZZZZZZZ.jpg,"NOW THE NETFLIX FILM BRAZEN, STARRING ALYSSA MILANO From #1 New York Times bestselling author Nora Roberts comes a novel that explores the dangerous side of desire, when a mystery writer in search of a little peace and quiet instead finds herself ensnared in the world of a real-life serial killer whose craving for murder stops at nothing . . . and no one. After a demanding book tour, superstar mystery novelist Grace McCabe decides to visit her sister, Kathleen, who’s embroiled in a custody battle after a bitter divorce. Arriving in D.C., Grace is shocked to find Kathleen living in a run-down neighborhood and, hoping to afford a hotshot lawyer, supplementing her meager teacher’s salary by moonlighting as a phone sex operator. According to Kathleen, Fantasy, Inc., guarantees its employees ironclad anonymity. But Grace has her doubts—which are confirmed one horrifying cherry-blossom-scented night when one of Fantasy, Inc.’s operators is murdered. As Grace is drawn to help solve the crime, her life turns into a scene from one of her own books. Yet as one of her biggest fans, investigator Ed Jackson, warns her: This isn’t fiction. Real people die—and Grace could be next. For she’s hoping to trap a killer more twisted than anything she could imagine. And not even Ed may be able to protect her from a rendezvous with lust and death."
156,440225078,Ghost Moon,Karen Robards,2001,Dell Publishing Company,http://images.amazon.com/images/P/0440225078.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440225078.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440225078.01.LZZZZZZZ.jpg,"Nine years after leaving in disgrace, Olivia Morrison is coming home again with her eight-year-old, Sara, to put things right with the Archer clan. But there is no welcome for the prodigal daughter at the lavish Louisiana estate. Her stepcousin, Seth, once her only comfort, is icy, dangerously attractive — and engaged. Her formidable stepgrandfather collapses with a heart attack at the sight of her, gasping her dead mother’s name: “Selena!” The bayou echoes with memories of her mother’s mysterious death. Suicide by drowning, they said. But Olivia’s terrifying nightmares suggest another story. She is determined to learn the truth, and to face a newly ignited passion for Seth, who is too close for comfort, despite his vows. When a new danger threatens her and her daughter, Olivia must find the courage to confront her old demons ... and uncover a shocking secret buried in the long-forgotten past...."
157,380732688,Milk and Honey (Peter Decker/Rina Lazarus Novels),Faye Kellerman,2002,Avon,http://images.amazon.com/images/P/0380732688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380732688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380732688.01.LZZZZZZZ.jpg,"Available for the first time in a Premium edition, one of New York Times and USA Today bestselling author Faye Kellerman’s fan-favorite Decker/Lazurus novels."
158,140286276,The Deep End of the Ocean (Oprah's Book Club),Jacquelyn Mitchard,1999,Penguin Books,http://images.amazon.com/images/P/0140286276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140286276.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140286276.01.LZZZZZZZ.jpg,"""Masterful...A big story about human connection and emotional survival"" - Los Angeles Times The first book ever chosen by Oprah's Book Club Few first novels receive the kind of attention and acclaim showered on this powerful story—a nationwide bestseller, a critical success, and the first title chosen for Oprah's Book Club. Both highly suspenseful and deeply moving, The Deep End of the Ocean imagines every mother's worst nightmare—the disappearance of a child—as it explores a family's struggle to endure, even against extraordinary odds. Filled with compassion, humor, and brilliant observations about the texture of real life, here is a story of rare power, one that will touch readers' hearts and make them celebrate the emotions that make us all one."
159,373484100,Night Tales,Nora Roberts,2000,Silhouette,http://images.amazon.com/images/P/0373484100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484100.01.LZZZZZZZ.jpg,"Four chilling novels of romantic suspense come together in an omnibus edition featuring Night Shift, Night Shadow, Nightshade, and Night Smoke, in which passions ignite between Natalie Fletcher and arson investigator Ryan Piasecki. Reprint."
160,449907481,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1992,Ballantine Books,http://images.amazon.com/images/P/0449907481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449907481.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449907481.01.LZZZZZZZ.jpg,"A thousand acres, a piece of land of almost mythic proportions. Upon this fertile, nourishing earth, Jane Smiley has set her rich, breathtakingly dramatic novel of an American family whose wealth cannot stay the hand of tragedy. It is the intense, compelling story of a father and his daughters, of sisters, of wives and husbands, and of the human cost of a lifetime spent trying to subdue the land and the passions it stirs. The most critically acclaimed novel of the literary season, a classic story of contemporary American life, A THOUSAND ACRES is destined to be read for years to come. ""It has been a long time since a novel so surprised me with its power to haunt . . . . Its genius grows from its ruthless acceptance of the divided nature of every character . . . . This gives A THOUSAND ACRES the prismatic quality of the greatest art."" -- Chicago Tribune Winner of the Pulitzer Prize and the National Book Critics Circle Award"
161,80213825X,Four Blondes,Candace Bushnell,2001,Grove Press,http://images.amazon.com/images/P/080213825X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080213825X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080213825X.01.LZZZZZZZ.jpg,"In her first book since the cultural phenomenon Sex and the City, Candace Bushnell triumphantly returned with the national best-seller Four Blondes, which The New York Times says ""chronicles the glittering lives of semicelebrities, social aspirants, and moneyed folk ... [with] withering precision."" Now her collection of novellas is available in paperback -- just in time to pack in your handbag for that summer weekend getaway to the Hamptons or that romantic rendezvous on Martha's Vineyard. Four Blondes tells the stories of four women facing up to the limitations of their rapidly approaching middle age in an era that worships youth. From the former ""It-girl"" heroine of ""Nice N'Easy,"" who each summer looks for a rich man who'll provide her with a house in the Hamptons, to the writer-narrator of ""Single Process,"" who goes to London on a hunt for love and a good magazine story, Bushnell brings to life contemporary women in search of something more -- when the world is pushing for them to settle for less. Sexy, funny, and wonderfully lush with gossip and scandal, Four Blondes will keep you turning pages long into the night."
162,515127833,River's End,Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515127833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515127833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515127833.01.LZZZZZZZ.jpg,"#1 New York Times bestselling author Nora Roberts presents a seductively suspenseful tale of one woman’s shattered innocence, the terrifying search for truth and a heart’s journey toward healing… Olivia’s parents were among Hollywood’s golden couples—until the night a monster came and took her mother away forever. A monster with the face of her father... Sheltered from the truth, an older Olivia only dimly recalls her night of terror—but her recurring nightmares make her realize she must piece together the real story. Now, assisted by Noah Brady, the son of the police detective who found her cowering in her closet so many years before, she may have her chance. Noah wants to reconstruct the night that has become an infamous part of Hollywood history. He also wants to help Olivia and heal the longing in her lonely heart. But once the door to her past is opened, there’s no telling what’s waiting on the other side. For somewhere, not too far away, the monster walks again..."
